Year,Quarter,Month,Country,StateOrProvince,Revenue,Quantity
2005,1,3,US,FL,2580.96,359
2005,1,3,US,GA,1302.77,171
2005,1,3,US,HI,240,44
2005,1,3,US,IA,398.97,61
2005,1,3,US,ID,264.96,27
2005,1,3,US,IL,2180.82,330
2005,1,3,US,IN,868.76,127
2005,1,3,US,KS,555.96,96
2005,1,3,US,KY,924.05,125
2005,1,3,US,LA,606.97,101
2005,1,3,US,MA,1464.81,224
2005,1,3,US,MD,1166.69,159
2005,1,3,US,ME,398.9,52
2005,1,3,US,MI,1735.52,251
2005,1,3,US,MN,1406.12,153
2005,1,3,US,MO,989.77,113
2005,1,3,US,MS,698.78,94
2005,1,3,US,MT,516.83,42
2005,1,3,US,NC,1297.77,176
2005,1,3,US,ND,85,13
2005,1,3,US,NE,504.16,64
2005,1,3,US,NH,190.96,27
2005,1,3,US,NJ,1328.02,163
2005,1,3,US,NM,260.96,41
2005,1,3,US,NV,175.93,22
2005,1,3,US,NY,3012.15,392
2005,1,3,US,OH,2327.56,329
2005,1,3,US,OK,457.76,77
2005,1,3,US,OR,632.15,99
2005,1,3,US,PA,1912.39,262
2005,1,3,US,RI,50,8
2005,1,3,US,SC,461.54,60
2005,1,3,US,SD,100,16
2005,1,3,US,TN,1149.44,139
2005,1,3,US,TX,3601.59,456
2005,1,3,US,UT,435,78
2005,1,3,US,VA,780.93,124
2005,1,3,US,VT,170,29
2005,1,3,US,WA,977.9,153
2005,1,3,US,WI,765.89,104
2005,1,3,US,WV,305.78,52
2005,1,3,US,WY,20.96,2
2005,2,4,US,AK,163.61,15
2005,2,4,US,AL,174.96,28
2005,2,4,US,AR,210.49,33
2005,2,4,US,AZ,391.96,58
2005,2,4,US,CA,2522.9,330
2005,2,4,US,CO,434.82,50
2005,2,4,US,CT,312.92,31
2005,2,4,US,DC,127.98,14
2005,2,4,US,DE,100.92,8
2005,2,4,US,FL,1033.63,141
2005,2,4,US,GA,689.57,98
2005,2,4,US,HI,35,6
2005,2,4,US,IA,155,28
2005,2,4,US,ID,52.97,6
2005,2,4,US,IL,1217.5,151
2005,2,4,US,IN,541.46,63
2005,2,4,US,KS,290.38,45
2005,2,4,US,KY,362.61,45
2005,2,4,US,LA,230.96,33
2005,2,4,US,MA,512.25,64
2005,2,4,US,MD,486.46,56
2005,2,4,US,ME,109.95,16
2005,2,4,US,MI,1041.51,125
2005,2,4,US,MN,452.58,62
2005,2,4,US,MO,297.98,45
2005,2,4,US,MS,293.93,40
2005,2,4,US,MT,66.93,7
2005,2,4,US,NC,750.73,88
2005,2,4,US,ND,60,10
2005,2,4,US,NE,241.93,30
2005,2,4,US,NH,95,13
2005,2,4,US,NJ,948.73,116
2005,2,4,US,NM,118.96,13
2005,2,4,US,NV,154.54,21
2005,2,4,US,NY,1161,148
2005,2,4,US,OH,917.28,118
2005,2,4,US,OK,386.9,51
2005,2,4,US,OR,375.86,48
2005,2,4,US,PA,1100.79,137
2005,2,4,US,RI,100,15
2005,2,4,US,SC,301.9,35
2005,2,4,US,SD,80.53,7
2005,2,4,US,TN,366.68,50
2005,2,4,US,TX,1872.04,216
2005,2,4,US,UT,157.74,22
2005,2,4,US,VA,592.5,72
2005,2,4,US,VT,55,6
2005,2,4,US,WA,513.74,55
2005,2,4,US,WI,519.9,77
2005,2,4,US,WV,154.78,24
2005,2,4,US,WY,80,13
2005,2,5,US,AK,20,4
2005,2,5,US,AL,499.4,63
2005,2,5,US,AR,189.39,18
2005,2,5,US,AZ,357.19,40
2005,2,5,US,CA,2988.22,369
2005,2,5,US,CO,272.5,39
2005,2,5,US,CT,291.71,35
2005,2,5,US,DC,87.98,10
2005,2,5,US,DE,185.79,18
2005,2,5,US,FL,1367.74,189
2005,2,5,US,GA,841.97,99
2005,2,5,US,HI,147.96,21
2005,2,5,US,IA,317.75,35
2005,2,5,US,ID,111.94,15
2005,2,5,US,IL,1259.63,177
2005,2,5,US,IN,485.83,67
2005,2,5,US,KS,170.98,24
2005,2,5,US,KY,463.13,44
2005,2,5,US,LA,524,71
2005,2,5,US,MA,616.79,71
2005,2,5,US,MD,408.35,61
2005,2,5,US,ME,85.98,10
2005,2,5,US,MI,682.96,100
2005,2,5,US,MN,600.81,77
2005,2,5,US,MO,596.64,85
2005,2,5,US,MS,294.95,45
2005,2,5,US,MT,58.98,8
2005,2,5,US,NC,828.57,104
2005,2,5,US,ND,54.98,6
2005,2,5,US,NE,155.96,25
2005,2,5,US,NH,104.75,15
2005,2,5,US,NJ,829.32,111
2005,2,5,US,NM,177.94,18
2005,2,5,US,NV,181.93,23
2005,2,5,US,NY,1823.46,217
2005,2,5,US,OH,734.87,108
2005,2,5,US,OK,267.89,33
2005,2,5,US,OR,229.93,33
2005,2,5,US,PA,1046.71,143
2005,2,5,US,RI,50,8
2005,2,5,US,SC,297.06,32
2005,2,5,US,SD,55,9
2005,2,5,US,TN,432.99,60
2005,2,5,US,TX,2352.52,274
2005,2,5,US,UT,350.38,43
2005,2,5,US,VA,803.56,93
2005,2,5,US,VT,65.18,10
2005,2,5,US,WA,513.86,75
2005,2,5,US,WI,565.8,78
2005,2,5,US,WV,229.93,31
2005,2,5,US,WY,105,19
2005,2,6,US,AK,285.87,40
2005,2,6,US,AL,892.66,127
2005,2,6,US,AR,742.85,101
2005,2,6,US,AZ,506.92,88
2005,2,6,US,CA,6085.96,847
2005,2,6,US,CO,673.84,95
2005,2,6,US,CT,775.81,111
2005,2,6,US,DC,321.66,36
2005,2,6,US,DE,130,25
2005,2,6,US,FL,3973.77,493
2005,2,6,US,GA,2052.58,247
2005,2,6,US,HI,95,16
2005,2,6,US,IA,384.91,49
2005,2,6,US,ID,339.93,42
2005,2,6,US,IL,2145.61,312
2005,2,6,US,IN,772.89,113
2005,2,6,US,KS,858.79,92
2005,2,6,US,KY,879.84,113
2005,2,6,US,LA,992.8,140
2005,2,6,US,MA,1140.99,153
2005,2,6,US,MD,1027.7,102
2005,2,6,US,ME,87.98,14
2005,2,6,US,MI,2137.45,279
2005,2,6,US,MN,1250.72,179
2005,2,6,US,MO,1464.85,177
2005,2,6,US,MS,517.27,87
2005,2,6,US,MT,100,18
2005,2,6,US,NC,1922.03,244
2005,2,6,US,ND,130,25
2005,2,6,US,NE,544.81,58
2005,2,6,US,NH,95,16
2005,2,6,US,NJ,1477.94,226
2005,2,6,US,NM,260,49
2005,2,6,US,NV,606.94,68
2005,2,6,US,NY,2755.71,410
2005,2,6,US,OH,1678.81,243
2005,2,6,US,OK,321.93,43
2005,2,6,US,OR,675.87,89
2005,2,6,US,PA,1938.62,260
2005,2,6,US,RI,299.93,36
2005,2,6,US,SC,685,91
2005,2,6,US,SD,169.13,18
2005,2,6,US,TN,667.96,110
2005,2,6,US,TX,3563.83,473
2005,2,6,US,UT,447.69,69
2005,2,6,US,VA,1376.5,183
2005,2,6,US,VT,185.95,33
2005,2,6,US,WA,891.93,137
2005,2,6,US,WI,873.43,106
2005,2,6,US,WV,90,17
2005,2,6,US,WY,135,22
2005,3,7,US,AK,168.96,21
2005,3,7,US,AL,558.8,74
2005,3,7,US,AR,396.19,48
2005,3,7,US,AZ,425.74,61
2005,3,7,US,CA,3237.89,426
2005,3,7,US,CO,385.23,53
2005,3,7,US,CT,332.92,46
2005,3,7,US,DC,85,12
2005,3,7,US,DE,65,11
2005,3,7,US,FL,1344.07,161
2005,3,7,US,GA,848.69,109
2005,3,7,US,HI,49.97,4
2005,3,7,US,IA,321.64,43
2005,3,7,US,ID,58.92,8
2005,3,7,US,IL,1235.92,172
2005,3,7,US,IN,656.28,73
2005,3,7,US,KS,279.1,43
2005,3,7,US,KY,475.14,69
2005,3,7,US,LA,488.71,58
2005,3,7,US,MA,871.79,118
2005,3,7,US,MD,422.73,59
2005,3,7,US,ME,134.98,21
2005,3,7,US,MI,1042.26,129
2005,3,7,US,MN,651.96,80
2005,3,7,US,MO,474.5,68
2005,3,7,US,MS,340.72,48
2005,3,7,US,MT,20,4
2005,3,7,US,NC,525.94,61
2005,3,7,US,ND,85,15
2005,3,7,US,NE,119.18,15
2005,3,7,US,NH,85,12
2005,3,7,US,NJ,842.72,103
2005,3,7,US,NM,169.69,26
2005,3,7,US,NV,168.73,22
2005,3,7,US,NY,1789.07,204
2005,3,7,US,OH,1025.52,123
2005,3,7,US,OK,334.91,42
2005,3,7,US,OR,262.31,42
2005,3,7,US,PA,981.01,133
2005,3,7,US,RI,75,13
2005,3,7,US,SC,364.06,49
2005,3,7,US,SD,139.96,21
2005,3,7,US,TN,687.12,74
2005,3,7,US,TX,1868.56,272
2005,3,7,US,UT,275.87,33
2005,3,7,US,VA,590.95,85
2005,3,7,US,VT,133.92,18
2005,3,7,US,WA,473.34,66
2005,3,7,US,WI,603.56,79
2005,3,7,US,WV,115,18
2005,3,7,US,WY,85,13
2005,3,8,US,AK,60,12
2005,3,8,US,AL,784.56,85
2005,3,8,US,AR,419.05,58
2005,3,8,US,AZ,182.96,30
2005,3,8,US,CA,3298.27,427
2005,3,8,US,CO,461.59,55
2005,3,8,US,CT,406.96,57
2005,3,8,US,DC,160.78,25
2005,3,8,US,DE,142.71,13
2005,3,8,US,FL,1966.05,260
2005,3,8,US,GA,849.76,111
2005,3,8,US,HI,172.96,21
2005,3,8,US,IA,470.82,61
2005,3,8,US,ID,155.98,23
2005,3,8,US,IL,1521.56,198
2005,3,8,US,IN,738.65,106
2005,3,8,US,KS,296.9,41
2005,3,8,US,KY,550.55,78
2005,3,8,US,LA,429.21,51
2005,3,8,US,MA,900.28,99
2005,3,8,US,MD,764.27,100
2005,3,8,US,ME,82.95,12
2005,3,8,US,MI,1189.75,147
2005,3,8,US,MN,588.76,76
2005,3,8,US,MO,770.66,101
2005,3,8,US,MS,533.76,65
2005,3,8,US,MT,75,14
2005,3,8,US,NC,743.26,93
2005,3,8,US,ND,150,24
2005,3,8,US,NE,218.06,31
2005,3,8,US,NH,125,21
2005,3,8,US,NJ,718.82,99
2005,3,8,US,NM,134.94,15
2005,3,8,US,NV,108.92,15
2005,3,8,US,NY,1712.66,219
2005,3,8,US,OH,1090.67,160
2005,3,8,US,OK,399.49,58
2005,3,8,US,OR,389.91,51
2005,3,8,US,PA,1090.72,140
2005,3,8,US,RI,128.96,18
2005,3,8,US,SC,193.96,30
2005,3,8,US,SD,70,10
2005,3,8,US,TN,558.29,71
2005,3,8,US,TX,2584.9,335
2005,3,8,US,UT,313.85,40
2005,3,8,US,VA,455.93,65
2005,3,8,US,VT,122.91,15
2005,3,8,US,WA,824.54,100
2005,3,8,US,WI,638.09,91
2005,3,8,US,WV,62.98,10
2005,3,8,US,WY,55.98,6
2005,3,9,US,AK,278.94,35
2005,3,9,US,AL,935.85,132
2005,3,9,US,AR,544.84,88
2005,3,9,US,AZ,528.97,93
2005,3,9,US,CA,6490.56,860
2005,3,9,US,CO,554.97,90
2005,3,9,US,CT,796.42,85
2005,3,9,US,DC,70,13
2005,3,9,US,DE,110,20
2005,3,9,US,FL,4382.06,508
2005,3,9,US,GA,1733.34,219
2005,3,9,US,HI,160,29
2005,3,9,US,IA,818.26,100
2005,3,9,US,ID,234.96,27
2005,3,9,US,IL,2577.7,376
2005,3,9,US,IN,1269.78,195
2005,3,9,US,KS,777.17,79
2005,3,9,US,KY,770.77,96
2005,3,9,US,LA,914.14,127
2005,3,9,US,MA,1516.25,210
2005,3,9,US,MD,1423.34,147
2005,3,9,US,ME,336.97,44
2005,3,9,US,MI,2374.75,289
2005,3,9,US,MN,1549.65,196
2005,3,9,US,MO,1253.4,154
2005,3,9,US,MS,782.84,114
2005,3,9,US,MT,181.96,25
2005,3,9,US,NC,1348.76,179
2005,3,9,US,ND,282.03,29
2005,3,9,US,NE,627.84,79
2005,3,9,US,NH,288.96,38
2005,3,9,US,NJ,1195.05,176
2005,3,9,US,NM,244.94,31
2005,3,9,US,NV,644.77,65
2005,3,9,US,NY,4544.77,573
2005,3,9,US,OH,2030.26,293
2005,3,9,US,OK,854.66,115
2005,3,9,US,OR,643.28,82
2005,3,9,US,PA,2027.74,282
2005,3,9,US,RI,85,17
2005,3,9,US,SC,754.68,111
2005,3,9,US,SD,229.92,27
2005,3,9,US,TN,1074.66,128
2005,3,9,US,TX,3834.58,506
2005,3,9,US,UT,617.67,69
2005,3,9,US,VA,1326.87,185
2005,3,9,US,VT,251.96,40
2005,3,9,US,WA,2065.29,259
2005,3,9,US,WI,1330.53,168
2005,3,9,US,WV,301.32,43
2005,3,9,US,WY,175,32
2005,4,10,US,AK,130.69,14
2005,4,10,US,AL,556.58,79
2005,4,10,US,AR,388.64,46
2005,4,10,US,AZ,499.85,66
2005,4,10,US,CA,2691.01,376
2005,4,10,US,CO,445.69,63
2005,4,10,US,CT,548.52,70
2005,4,10,US,DC,164.96,20
2005,4,10,US,DE,76.78,11
2005,4,10,US,FL,1773.27,225
2005,4,10,US,GA,851.28,108
2005,4,10,US,HI,134.94,19
2005,4,10,US,IA,261.89,40
2005,4,10,US,ID,118.31,13
2005,4,10,US,IL,1225.68,184
2005,4,10,US,IN,664.85,97
2005,4,10,US,KS,522.83,66
2005,4,10,US,KY,469.92,64
2005,4,10,US,LA,465.88,66
2005,4,10,US,MA,972.43,117
2005,4,10,US,MD,776.21,104
2005,4,10,US,ME,126.88,14
2005,4,10,US,MI,1157.2,161
2005,4,10,US,MN,709.2,98
2005,4,10,US,MO,604.56,77
2005,4,10,US,MS,527.71,45
2005,4,10,US,MT,60,11
2005,4,10,US,NC,841.44,112
2005,4,10,US,ND,35,5
2005,4,10,US,NE,125.49,17
2005,4,10,US,NH,100.73,13
2005,4,10,US,NJ,1128.4,148
2005,4,10,US,NM,190.96,26
2005,4,10,US,NV,221.08,27
2005,4,10,US,NY,1789.88,242
2005,4,10,US,OH,1554.51,185
2005,4,10,US,OK,377.88,48
2005,4,10,US,OR,430.7,60
2005,4,10,US,PA,1216.45,152
2005,4,10,US,RI,150.95,22
2005,4,10,US,SC,180.92,27
2005,4,10,US,SD,50,8
2005,4,10,US,TN,563.81,75
2005,4,10,US,TX,2704.16,335
2005,4,10,US,UT,229.93,31
2005,4,10,US,VA,921.32,112
2005,4,10,US,VT,149.94,17
2005,4,10,US,WA,974.61,111
2005,4,10,US,WI,580.94,67
2005,4,10,US,WV,95,16
2005,4,10,US,WY,95,12
2005,4,11,US,AK,193.98,31
2005,4,11,US,AL,432.96,67
2005,4,11,US,AR,315.87,38
2005,4,11,US,AZ,518.77,69
2005,4,11,US,CA,3377.95,479
2005,4,11,US,CO,652.42,71
2005,4,11,US,CT,472.79,60
2005,4,11,US,DC,201.83,22
2005,4,11,US,DE,55,11
2005,4,11,US,FL,1972.84,260
2005,4,11,US,GA,974.63,116
2005,4,11,US,HI,106.92,14
2005,4,11,US,IA,459.78,62
2005,4,11,US,ID,54.58,8
2005,4,11,US,IL,1343.96,198
2005,4,11,US,IN,630.96,75
2005,4,11,US,KS,477.89,58
2005,4,11,US,KY,540.24,71
2005,4,11,US,LA,735.11,85
2005,4,11,US,MA,1327.63,169
2005,4,11,US,MD,643.78,87
2005,4,11,US,ME,100,15
2005,4,11,US,MI,1431.03,188
2005,4,11,US,MN,643.94,90
2005,4,11,US,MO,729.88,87
2005,4,11,US,MS,328.93,49
2005,4,11,US,MT,121.98,18
2005,4,11,US,NC,863.85,124
2005,4,11,US,ND,160,24
2005,4,11,US,NE,156.98,26
2005,4,11,US,NH,151.96,21
2005,4,11,US,NJ,1098.61,148
2005,4,11,US,NM,266.88,30
2005,4,11,US,NV,153.87,20
2005,4,11,US,NY,1845.23,264
2005,4,11,US,OH,1426.93,174
2005,4,11,US,OK,292.94,43
2005,4,11,US,OR,361.83,40
2005,4,11,US,PA,1543.92,207
2005,4,11,US,RI,186.15,20
2005,4,11,US,SC,616.89,85
2005,4,11,US,SD,180.64,21
2005,4,11,US,TN,467.87,61
2005,4,11,US,TX,2351.49,322
2005,4,11,US,UT,296.34,36
2005,4,11,US,VA,936.77,105
2005,4,11,US,VT,245.39,26
2005,4,11,US,WA,837.28,98
2005,4,11,US,WI,723.31,87
2005,4,11,US,WV,154.96,28
2005,4,11,US,WY,119.97,17
2005,4,12,US,AK,271.9,33
2005,4,12,US,AL,1025,149
2005,4,12,US,AR,552.08,63
2005,4,12,US,AZ,1043.99,148
2005,4,12,US,CA,6283.23,908
2005,4,12,US,CO,612.73,87
2005,4,12,US,CT,755.75,98
2005,4,12,US,DC,321.97,61
2005,4,12,US,DE,85,12
2005,4,12,US,FL,3538.96,531
2005,4,12,US,GA,1701.73,255
2005,4,12,US,HI,208.96,32
2005,4,12,US,IA,573.94,87
2005,4,12,US,ID,430.65,45
2005,4,12,US,IL,3378.9,495
2005,4,12,US,IN,1391,217
2005,4,12,US,KS,670.7,102
2005,4,12,US,KY,1263.4,153
2005,4,12,US,LA,481.07,76
2005,4,12,US,MA,1471.01,221
2005,4,12,US,MD,1242.52,175
2005,4,12,US,ME,165,30
2005,4,12,US,MI,2536.88,353
2005,4,12,US,MN,1077.08,155
2005,4,12,US,MO,1419.73,213
2005,4,12,US,MS,632.14,100
2005,4,12,US,MT,254.96,37
2005,4,12,US,NC,1589.04,229
2005,4,12,US,ND,321.7,42
2005,4,12,US,NE,423.96,61
2005,4,12,US,NH,176.87,15
2005,4,12,US,NJ,1574.15,215
2005,4,12,US,NM,265.92,36
2005,4,12,US,NV,700.87,66
2005,4,12,US,NY,3443.74,515
2005,4,12,US,OH,2343.36,352
2005,4,12,US,OK,616.94,102
2005,4,12,US,OR,718.9,90
2005,4,12,US,PA,2276.68,372
2005,4,12,US,RI,206.95,33
2005,4,12,US,SC,431.95,69
2005,4,12,US,SD,100,16
2005,4,12,US,TN,964.57,134
2005,4,12,US,TX,4921.74,725
2005,4,12,US,UT,185,33
2005,4,12,US,VA,1644.12,249
2005,4,12,US,VT,281.96,37
2005,4,12,US,WA,1215.31,186
2005,4,12,US,WI,1531.68,193
2005,4,12,US,WV,408.48,56
2005,4,12,US,WY,412.77,35
2006,1,1,CA,AB,10,1
2006,1,1,CA,BC,38.98,2
2006,1,1,CA,NS,10,2
2006,1,1,CA,ON,10,2
2006,1,1,CA,QC,10,2
2006,1,1,US,AK,205.85,20
2006,1,1,US,AL,476.68,63
2006,1,1,US,AR,309.78,36
2006,1,1,US,AZ,482.99,62
2006,1,1,US,CA,3587.82,487
2006,1,1,US,CO,694.39,72
2006,1,1,US,CT,480.49,59
2006,1,1,US,DC,189.93,21
2006,1,1,US,DE,189.85,13
2006,1,1,US,FL,2126.66,285
2006,1,1,US,GA,1134.82,153
2006,1,1,US,HI,147.88,19
2006,1,1,US,IA,507.26,55
2006,1,1,US,ID,181.91,21
2006,1,1,US,IL,1778.06,235
2006,1,1,US,IN,746.72,109
2006,1,1,US,KS,495.8,59
2006,1,1,US,KY,658.9,89
2006,1,1,US,LA,579.57,74
2006,1,1,US,MA,832.87,124
2006,1,1,US,MD,628.01,89
2006,1,1,US,ME,157.92,20
2006,1,1,US,MI,1559.12,221
2006,1,1,US,MN,866.1,115
2006,1,1,US,MO,756.2,102
2006,1,1,US,MS,332.7,51
2006,1,1,US,MT,242.65,23
2006,1,1,US,NC,1093.45,148
2006,1,1,US,ND,220,35
2006,1,1,US,NE,173.91,18
2006,1,1,US,NH,110.94,8
2006,1,1,US,NJ,700.27,113
2006,1,1,US,NM,141.96,19
2006,1,1,US,NV,324.52,39
2006,1,1,US,NY,2312.58,286
2006,1,1,US,OH,1543.36,193
2006,1,1,US,OK,401.7,49
2006,1,1,US,OR,490.73,58
2006,1,1,US,PA,1560.71,180
2006,1,1,US,RI,85,14
2006,1,1,US,SC,338.86,42
2006,1,1,US,SD,159.94,18
2006,1,1,US,TN,567.87,89
2006,1,1,US,TX,3096.55,385
2006,1,1,US,UT,348.94,43
2006,1,1,US,VA,927.48,106
2006,1,1,US,VT,216.86,27
2006,1,1,US,WA,614.44,93
2006,1,1,US,WI,912.52,124
2006,1,1,US,WV,197.98,21
2006,1,1,US,WY,96.95,9
2006,1,2,CA,AB,20.96,3
2006,1,2,CA,BC,64.96,6
2006,1,2,CA,ON,139.98,21
2006,1,2,CA,QC,35,6
2006,1,2,US,AK,126.13,16
2006,1,2,US,AL,598.03,84
2006,1,2,US,AR,363.27,51
2006,1,2,US,AZ,725.97,73
2006,1,2,US,CA,3810.22,498
2006,1,2,US,CO,511.05,61
2006,1,2,US,CT,240,42
2006,1,2,US,DC,111.95,15
2006,1,2,US,DE,135.97,22
2006,1,2,US,FL,1583.82,206
2006,1,2,US,GA,798.68,103
2006,1,2,US,HI,120,21
2006,1,2,US,IA,462.72,52
2006,1,2,US,ID,174.16,23
2006,1,2,US,IL,1563.54,200
2006,1,2,US,IN,965.94,113
2006,1,2,US,KS,487.75,67
2006,1,2,US,KY,479.23,62
2006,1,2,US,LA,520.19,79
2006,1,2,US,MA,1098.26,146
2006,1,2,US,MD,615.95,99
2006,1,2,US,ME,92.98,12
2006,1,2,US,MI,1630.84,203
2006,1,2,US,MN,709.3,102
2006,1,2,US,MO,739.59,91
2006,1,2,US,MS,291.96,43
2006,1,2,US,MT,226.69,29
2006,1,2,US,NC,1073.05,135
2006,1,2,US,ND,183.84,18
2006,1,2,US,NE,342.9,50
2006,1,2,US,NH,218.79,20
2006,1,2,US,NJ,1014.52,139
2006,1,2,US,NM,265.95,27
2006,1,2,US,NV,175,29
2006,1,2,US,NY,2122.71,268
2006,1,2,US,OH,1235.59,164
2006,1,2,US,OK,445.97,65
2006,1,2,US,OR,369.91,57
2006,1,2,US,PA,1472.31,185
2006,1,2,US,RI,100,17
2006,1,2,US,SC,534.16,55
2006,1,2,US,SD,80,13
2006,1,2,US,TN,473.28,65
2006,1,2,US,TX,2928.68,369
2006,1,2,US,UT,334.87,46
2006,1,2,US,VA,747.54,102
2006,1,2,US,VT,213.96,31
2006,1,2,US,WA,784.94,103
2006,1,2,US,WI,598.77,75
2006,1,2,US,WV,295.88,38
2006,1,2,US,WY,172.85,15
2006,1,3,CA,AB,45,7
2006,1,3,CA,BC,60,12
2006,1,3,CA,MB,15,2
2006,1,3,CA,ON,276.94,41
2006,1,3,CA,QC,73.96,10
2006,1,3,US,AK,328.53,41
2006,1,3,US,AL,1271.36,199
2006,1,3,US,AR,437.45,65
2006,1,3,US,AZ,1309.66,183
2006,1,3,US,CA,8317.25,1145
2006,1,3,US,CO,1050.9,168
2006,1,3,US,CT,593.98,95
2006,1,3,US,DC,308.96,44
2006,1,3,US,DE,254.98,33
2006,1,3,US,FL,3370.22,476
2006,1,3,US,GA,2497.76,316
2006,1,3,US,HI,135,27
2006,1,3,US,IA,704.78,89
2006,1,3,US,ID,238.98,44
2006,1,3,US,IL,3919.11,519
2006,1,3,US,IN,1762.25,238
2006,1,3,US,KS,1076.79,122
2006,1,3,US,KY,1374.06,169
2006,1,3,US,LA,709.67,106
2006,1,3,US,MA,1892.58,254
2006,1,3,US,MD,1449.88,209
2006,1,3,US,ME,473.94,74
2006,1,3,US,MI,2945.61,367
2006,1,3,US,MN,1766.15,235
2006,1,3,US,MO,1836.09,236
2006,1,3,US,MS,952.62,131
2006,1,3,US,MT,120,24
2006,1,3,US,NC,2721.69,335
2006,1,3,US,ND,139.97,16
2006,1,3,US,NE,752.41,98
2006,1,3,US,NH,389.77,43
2006,1,3,US,NJ,1884.48,261
2006,1,3,US,NM,351.95,51
2006,1,3,US,NV,674.81,75
2006,1,3,US,NY,4539.41,610
2006,1,3,US,OH,3153.69,435
2006,1,3,US,OK,1005.47,126
2006,1,3,US,OR,938.97,152
2006,1,3,US,PA,3302.18,459
2006,1,3,US,RI,405,69
2006,1,3,US,SC,985.67,128
2006,1,3,US,SD,456.95,45
2006,1,3,US,TN,1548.56,199
2006,1,3,US,TX,6265.01,854
2006,1,3,US,UT,416.93,64
2006,1,3,US,VA,1211.67,176
2006,1,3,US,VT,144.96,22
2006,1,3,US,WA,1657.76,201
2006,1,3,US,WI,1599.65,219
2006,1,3,US,WV,512.5,65
2006,1,3,US,WY,140,24
2006,2,4,CA,AB,60,9
2006,2,4,CA,BC,65,13
2006,2,4,CA,MB,10,2
2006,2,4,CA,NT,68.89,3
2006,2,4,CA,ON,243.36,34
2006,2,4,CA,QC,51.98,8
2006,2,4,CA,SK,39.14,6
2006,2,4,US,AK,84.56,7
2006,2,4,US,AL,655.72,77
2006,2,4,US,AR,337.74,50
2006,2,4,US,AZ,686.59,78
2006,2,4,US,CA,3873.13,531
2006,2,4,US,CO,682.74,85
2006,2,4,US,CT,487.08,59
2006,2,4,US,DC,137.99,18
2006,2,4,US,DE,20,4
2006,2,4,US,FL,2299.64,286
2006,2,4,US,GA,1028.05,144
2006,2,4,US,HI,193.93,29
2006,2,4,US,IA,687.74,89
2006,2,4,US,ID,143.94,16
2006,2,4,US,IL,1657.8,241
2006,2,4,US,IN,721.89,111
2006,2,4,US,KS,300.95,39
2006,2,4,US,KY,665.97,85
2006,2,4,US,LA,692.23,92
2006,2,4,US,MA,1073.8,162
2006,2,4,US,MD,404.1,58
2006,2,4,US,ME,198.81,22
2006,2,4,US,MI,1602.1,227
2006,2,4,US,MN,646.43,98
2006,2,4,US,MO,651.84,94
2006,2,4,US,MS,378.93,48
2006,2,4,US,MT,159.14,22
2006,2,4,US,NC,1315.44,162
2006,2,4,US,ND,226.44,25
2006,2,4,US,NE,304.88,39
2006,2,4,US,NH,218.95,27
2006,2,4,US,NJ,1069.15,150
2006,2,4,US,NM,236.92,31
2006,2,4,US,NV,175.47,27
2006,2,4,US,NY,2359.38,316
2006,2,4,US,OH,1551.09,211
2006,2,4,US,OK,527.52,70
2006,2,4,US,OR,400.93,52
2006,2,4,US,PA,1928.69,258
2006,2,4,US,RI,171.27,18
2006,2,4,US,SC,375.22,51
2006,2,4,US,SD,130,23
2006,2,4,US,TN,656.61,85
2006,2,4,US,TX,3018.36,432
2006,2,4,US,UT,236.9,39
2006,2,4,US,VA,882.92,126
2006,2,4,US,VT,231.66,30
2006,2,4,US,WA,867.02,105
2006,2,4,US,WI,791.82,114
2006,2,4,US,WV,134.98,20
2006,2,4,US,WY,149.98,19
2006,2,5,CA,AB,136.28,20
2006,2,5,CA,BC,187.91,25
2006,2,5,CA,NL,25.16,2
2006,2,5,CA,NT,10,2
2006,2,5,CA,ON,406.94,62
2006,2,5,CA,QC,186.94,23
2006,2,5,CA,SK,5,1
2006,2,5,NA,NA,20,2
2006,2,5,US,AK,163.95,24
2006,2,5,US,AL,708.8,92
2006,2,5,US,AR,359.99,50
2006,2,5,US,AZ,562.58,75
2006,2,5,US,CA,4217.34,581
2006,2,5,US,CO,807.98,109
2006,2,5,US,CT,472.81,73
2006,2,5,US,DC,245.02,33
2006,2,5,US,DE,125.17,19
2006,2,5,US,FL,2390.5,311
2006,2,5,US,GA,1487.65,221
2006,2,5,US,HI,113.96,17
2006,2,5,US,IA,537.3,65
2006,2,5,US,ID,239.93,35
2006,2,5,US,IL,2206.13,313
2006,2,5,US,IN,1217.83,160
2006,2,5,US,KS,479.67,64
2006,2,5,US,KY,800.63,101
2006,2,5,US,LA,718.21,98
2006,2,5,US,MA,1545.57,194
2006,2,5,US,MD,676.37,95
2006,2,5,US,ME,87.96,11
2006,2,5,US,MI,1526.5,219
2006,2,5,US,MN,856.58,104
2006,2,5,US,MO,918.07,133
2006,2,5,US,MS,633,71
2006,2,5,US,MT,210.67,23
2006,2,5,US,NC,1117.43,153
2006,2,5,US,ND,228.93,27
2006,2,5,US,NE,285,45
2006,2,5,US,NH,179.95,23
2006,2,5,US,NJ,1156.56,175
2006,2,5,US,NM,135.92,20
2006,2,5,US,NV,203.44,28
2006,2,5,US,NY,2741.47,370
2006,2,5,US,OH,1917.98,263
2006,2,5,US,OK,603.13,78
2006,2,5,US,OR,427.52,71
